,t,a,e,I,lon_asc_node,true_anom,arg_peri
0,0.0,10.031999375350887,0.9997168236338909,0.01347891211852966,1.2907208198466222,4.182760486237901e-06,-0.0001717169177348011
1,365250.0,10.028461008179786,0.999718458995402,0.013208002549621171,1.3041078587682247,4.86944303422513e-06,-0.00017730544593531683
2,730500.0,9.844059201104438,0.9997107576759727,0.012927629201415986,1.322250881293895,1.1004930718548556e-05,-0.00013499730917684283
3,1095750.0,9.5994181177225,0.9997052509248118,0.012665205960638623,1.3359053856792102,1.2495241594611494e-05,-4.470515340886664e-05
4,1461000.0,9.349531747111591,0.9996962517878849,0.012391768246577712,1.3566205536615072,1.1803821561149476e-05,5.644476809566449e-05
5,1826250.0,9.1572158158221,0.9996896640719217,0.012214326252419992,1.373599016099167,3.784034591633312e-06,0.0001310392048035809
6,2191500.0,9.195920842482646,0.9996923154703794,0.011989471090589563,1.395280028263194,5.186123234038948e-06,0.00013442709846197342
7,2556750.0,9.394257553219692,0.9996963646106185,0.011833343286227482,1.416077282450578,1.1197167188881576e-05,7.328176034935285e-05
8,2922000.0,9.627294467731435,0.9997059310331451,0.01164809431367761,1.4369001204950163,1.288762301414675e-05,-1.5564286898411395e-05
9,3287250.0,9.883737994318318,0.9997120372434835,0.01147101681192502,1.4605430887919177,9.734334227914081e-06,-8.848993489309458e-05
10,3652500.0,10.029002443273926,0.9997167534539229,0.011385594338920274,1.4820720267828515,3.330334881549709e-06,-0.00012445334901207985
11,4017750.0,9.981784914430776,0.9997160612834554,0.011235739064220263,1.5055052145938563,4.888652121571106e-06,-0.00012803205651283416
12,4383000.0,9.840227603521393,0.9997099886808367,0.011182111538617149,1.5309162042729723,9.92154278524648e-06,-9.301147127913533e-05
13,4748250.0,9.6020332600962,0.9997053443251042,0.011047279098462752,1.5514878627857658,1.3009679945942073e-05,-2.5552440269855162e-05
14,5113500.0,9.321562734807705,0.9996946271117083,0.011007869945991717,1.5656639618122543,1.1409114023060852e-05,5.0492551464038094e-05
15,5478750.0,9.184278221599733,0.9996908287976345,0.010960369452892006,1.5456778984820185,2.382865001377422e-06,0.00011014562299421605
16,5844000.0,9.22532663119455,0.9996926264176181,0.01090738905769126,1.5229600461526505,4.741620008226975e-06,0.00010711121530003412
