,t,a,e,I,lon_asc_node,true_anom,arg_peri
0,0.0,0.19921642772287435,0.99972462459691,0.12224709357238699,0.8432545709705483,5.7264429153282334e-05,-0.014726556922592872
1,365250.0,0.1955137327958835,0.9997194306154258,0.12120966624390278,0.8211804860136634,5.892505270983641e-05,-0.014017520920539787
2,730500.0,0.19172029076967256,0.9997139053773905,0.12018049531132727,0.7988227580654605,6.0155811245243775e-05,-0.013047147871586555
3,1095750.0,0.18785358730790355,0.9997080380920916,0.11916328212852013,0.7760968097136308,6.0875963736070794e-05,-0.011819020510480224
4,1461000.0,0.18395559775639062,0.9997018733430679,0.11815991863031367,0.7530390204947625,6.101552859365681e-05,-0.010344179681703931
5,1826250.0,0.1800659515654855,0.9996954578470466,0.11717594384028827,0.7296240228547264,6.0498936271218604e-05,-0.008641010574594427
6,2191500.0,0.17622240918029486,0.999688833203333,0.11621477842022564,0.705802747424313,5.9220988357223076e-05,-0.006730101016291663
7,2556750.0,0.17249152735616258,0.9996821251822486,0.1152753620905103,0.6815919362033506,5.712659861110391e-05,-0.004650690822181875
8,2922000.0,0.16890855597771293,0.9996753992325816,0.11436796723320766,0.6569877564386615,5.4109687064351864e-05,-0.002441065539979786
9,3287250.0,0.16555519489325296,0.9996688423195988,0.11348790556710915,0.6319328508699577,5.013394675382462e-05,-0.00016197022854714345
10,3652500.0,0.1624824120060156,0.9996625950743208,0.11264176897861758,0.6064625955151935,4.515066498835363e-05,0.002122527770613166
11,4017750.0,0.1597573877420971,0.9996568538171909,0.11183348143322755,0.580552636128109,3.915415941214433e-05,0.004335186267426565
12,4383000.0,0.15745349493082872,0.9996518448247373,0.11105979669859092,0.5541713361861034,3.222224345326257e-05,0.006388308483567648
13,4748250.0,0.15561578005090684,0.999647743732091,0.11032939639378186,0.5273689315141019,2.4412177018790623e-05,0.008200384107086196
14,5113500.0,0.15431002980218547,0.9996447699793244,0.1096411217696214,0.5000780403387994,1.5935356059272983e-05,0.009684520867341529
15,5478750.0,0.15356414575420374,0.9996430500443818,0.10899621263085946,0.4723430704306083,6.973607063102359e-06,0.010774462557285338
16,5844000.0,0.1534062390836095,0.9996426864101666,0.10839961034872582,0.4441584481409728,2.2019989934061115e-06,0.01141514406709072
17,6209250.0,0.15384410206518653,0.9996437007407037,0.10785147645869497,0.41549740862221146,1.1305429425772794e-05,0.011573750180191418
18,6574500.0,0.15485594178162884,0.9996460314167598,0.10735179016309265,0.3864369359004216,2.009936622494539e-05,0.011268497052222937
19,6939750.0,0.15642490953578872,0.9996495731252664,0.10690734697297774,0.356912002145944,2.8289257517510272e-05,0.0105326760531515
20,7305000.0,0.15849774937936542,0.9996541516912706,0.10651355982853107,0.32699303478270697,3.5733415665425994e-05,0.009416839117142873
21,7670250.0,0.16102296981158312,0.9996595666725502,0.10617528710264425,0.29670044230234904,4.225640655490591e-05,0.007992382443038805
22,8035500.0,0.16394227992503305,0.9996656151530544,0.10589470126505286,0.2660360110071042,4.778825353633107e-05,0.0063337573914743804
23,8400750.0,0.16718020791052396,0.9996720814197942,0.10566730881331514,0.23503232544847544,5.230837313955547e-05,0.004518218918651248
24,8766000.0,0.17068475532776756,0.9996787946093108,0.10549957919291164,0.20376973878382187,5.581590937094519e-05,0.0026202181437753884
25,9131250.0,0.17437705351404348,0.9996855813874588,0.1053872792741446,0.17221640012520206,5.838012450179151e-05,0.0007020113852670622
26,9496500.0,0.1782071012581253,0.9996923172542083,0.10533035321021755,0.14046987435881617,6.005072040315281e-05,-0.0011766057203605644
27,9861750.0,0.18211696371274289,0.9996989013015342,0.10532942542119644,0.10856040945324473,6.092148931782509e-05,-0.0029731060558296396
28,10227000.0,0.18605088260684327,0.999705246111053,0.10538060282953564,0.07648950987296578,6.107904421083033e-05,-0.004648194404327984
29,10592250.0,0.18997786002425537,0.9997113127035958,0.10548091099823224,0.044393546618667394,6.059785041209416e-05,-0.00617399599321217
30,10957500.0,0.19384274795033637,0.9997170427621774,0.1056310109350399,0.0122161845559723,5.9571057927726814e-05,-0.0075294489433347786
31,11322750.0,0.19762631735328842,0.9997224334894729,0.10582156530468817,-0.01993674849134033,5.806857584442341e-05,-0.008698202837131333
32,11688000.0,0.20129041137311074,0.9997274557838076,0.10605268495724304,-0.05203898356594444,5.615284634127023e-05,-0.009670404301689865
33,12053250.0,0.20481166332627715,0.9997321132087434,0.10631832855874504,-0.08407937772097636,5.3897150577320783e-05,-0.010439120257776787
34,12418500.0,0.20817729140546282,0.9997364129024038,0.10660975891918559,-0.1159988111016776,5.133733535880152e-05,-0.011000838981149556
