,t,a,e,I,lon_asc_node,true_anom,arg_peri
0,0.0,4.888697254204534,0.9997124380253267,0.043421800887480225,1.1595753349341367,1.3983886376193041e-05,0.0018482437828686263
1,365250.0,4.780639400036487,0.9997042091188504,0.04375239267012461,1.204358229128736,1.5244285509882563e-05,0.001875933975104291
2,730500.0,4.677627032834325,0.9996986539213026,0.04400667270014949,1.2499978554910536,1.2864215294239031e-05,0.0017105294099057178
3,1095750.0,4.60422978856144,0.999693782849403,0.04402676742095105,1.2963531261847014,8.470159973456516e-06,0.001318527105969705
4,1461000.0,4.586726045673952,0.9996912605137916,0.043917129116370385,1.3423158707746856,2.067325416865428e-06,0.0007705677574524219
5,1826250.0,4.60265068922774,0.9996941367823572,0.04366509787348124,1.388258658370967,3.5139478355104444e-06,0.0001156207818569221
6,2191500.0,4.658497962147054,0.9996963847067535,0.04320873431933093,1.4337621596867878,6.565482588921619e-06,-0.0004984631672295748
7,2556750.0,4.737307592229134,0.9997011284184654,0.04259937693936493,1.4794170559364872,8.853455539836616e-06,-0.0010132803393880854
8,2922000.0,4.792109447738406,0.999706207254632,0.04189820443303947,1.5246323973819114,7.433228932031931e-06,-0.0013689672613060985
9,3287250.0,4.852042850220055,0.9997076820070326,0.04098611637321457,1.5690667261986282,4.431958996688721e-06,-0.0015555900075827102
10,3652500.0,4.857984419750711,0.9997091686447303,0.03998543499160806,1.5302663350167525,1.8467936649145478e-06,-0.0015916204202310353
11,4017750.0,4.844637819208044,0.9997087375944818,0.038856688075842395,1.4874611467855636,2.0413842744669248e-06,-0.0014858665091692519
12,4383000.0,4.811422906825652,0.9997051660045302,0.0375656302348453,1.4498925260166915,3.7761958357230872e-06,-0.0012479481492305492
13,4748250.0,4.751357269297827,0.9997030803168793,0.036188041095068034,1.413104960174676,3.953988933957266e-06,-0.0009148931679142781
14,5113500.0,4.714623282358516,0.9996999306527691,0.03457580459584856,1.3789423793965052,2.5401727478871537e-06,-0.0005052097962275085
15,5478750.0,4.693470035983892,0.9996978947633638,0.03289408288953866,1.3492178103533805,1.270137061885242e-06,-9.908304161400078e-05
16,5844000.0,4.7061997664490764,0.9997005896853545,0.031102741151581504,1.3208672683118605,4.3099503690070355e-06,0.00024284716654821145
17,6209250.0,4.75118247496729,0.9997017488270777,0.02918074077008551,1.2989980119809572,6.458274149275816e-06,0.00048166260393285365
18,6574500.0,4.820253387757811,0.999706266304006,0.027180284785682865,1.279491146868391,7.800905501175075e-06,0.0005918335426351977
19,6939750.0,4.883450706638912,0.9997115868815348,0.02515894942704141,1.2666453699105236,5.936744428664498e-06,0.0006010230244136191
20,7305000.0,4.941212698708442,0.9997132177034929,0.023102178932381475,1.2631584176432273,1.962324062491122e-06,0.0005313137218815377
21,7670250.0,4.956179307569262,0.99971517841746,0.021106074047968975,1.2692813426401928,2.358685350867363e-06,0.000413302541067463
22,8035500.0,4.924737738304553,0.9997139888526978,0.019150723518341614,1.288540245299303,8.33310103421283e-06,0.0002712622143453041
23,8400750.0,4.869405662676416,0.9997091122792408,0.017355411135927055,1.3314579905808255,1.244463059183927e-05,0.00013086543439840505
24,8766000.0,4.753092540568571,0.9997040675954074,0.01571240442210246,1.3944258840564199,1.4837808761423523e-05,7.235548129026281e-06
25,9131250.0,4.646247834153368,0.9996963524469787,0.014298201399901988,1.489811811858097,1.4595398091384776e-05,-8.82620402890396e-05
26,9496500.0,4.543164778391752,0.9996889397499392,0.01333458250653473,1.5288906917199332,9.025143499465698e-06,-0.00014659725778390465
27,9861750.0,4.481744368700435,0.9996867406137032,0.012737110714787862,1.3815908204976743,1.847572271002556e-06,-0.00016265171567493258
28,10227000.0,4.496639400085299,0.9996858594610882,0.012786699896923203,1.2249915545609182,7.301878777436944e-06,-0.00015468211030358162
29,10592250.0,4.568457555192682,0.9996917225450005,0.013280846639735989,1.0776042584888466,1.5903045396417572e-05,-0.00011076538104862084
30,10957500.0,4.698164344189781,0.9997010744999661,0.014327429627822479,0.9515711129786406,1.99449689051488e-05,-2.9798577159211267e-05
31,11322750.0,4.851728535647544,0.9997092458645106,0.015711715623391635,0.8581765089727749,2.0061457114246835e-05,7.777158889507403e-05
32,11688000.0,4.9852662614420815,0.9997184836243335,0.017344839648224936,0.7898002723716264,1.6362593984308025e-05,0.00020171774006160233
33,12053250.0,5.084953024808335,0.9997235946980848,0.019180338634427547,0.748731032664914,9.087387299470762e-06,0.00032921568790624683
34,12418500.0,5.137972255137639,0.9997255862177071,0.02112194850347846,0.7261651472337468,1.370563198235536e-06,0.00044329165348773805
35,12783750.0,5.113298174121453,0.9997260947624943,0.023099350917022685,0.7159170367028206,7.516712612229623e-06,0.000511814537380385
36,13149000.0,5.036868244768123,0.9997206900507248,0.02510982853584804,0.7189973225586733,1.6073708157062995e-05,0.0005266967305004458
37,13514250.0,4.902452228260817,0.9997128196640006,0.027052284817971665,0.7316058056904203,2.1234651058622555e-05,0.00046380420704083105
38,13879500.0,4.7283357620915245,0.9997040788464926,0.028987091472668355,0.7483600942680226,2.4044405923282108e-05,0.00029613138969380613
39,14244750.0,4.566282726774944,0.9996914983357891,0.030798756063011783,0.7742604739647593,2.175500349244029e-05,7.832868114908401e-06
40,14610000.0,4.4307843076924325,0.9996831260457805,0.03253180369685417,0.8021612137741813,1.270555413314125e-05,-0.00038808638692800813
41,14975250.0,4.378563644317036,0.9996798451870605,0.03425071339847538,0.8357551791805203,7.710413035625738e-07,-0.0008195675900391489
42,15340500.0,4.4297120716766445,0.9996819803868066,0.035775815343650326,0.8719604198004817,1.2109924246043928e-05,-0.0011951507668509866
43,15705750.0,4.546386549854604,0.9996920094060924,0.03727144240869494,0.908740473746743,2.0659346425320813e-05,-0.001409173941063219
44,16071000.0,4.717648522485224,0.9997018183243903,0.03859316733337345,0.9495973825989967,2.3292559681697123e-05,-0.0014236459861348616
45,16436250.0,4.892582009059438,0.9997120529626472,0.03983650962700744,0.9902283080379282,2.208910026984634e-05,-0.001273554390039073
46,16801500.0,5.022060094574348,0.9997211087715503,0.04094919876538203,1.031934398548302,1.5796888727882606e-05,-0.0009957746671943228
47,17166750.0,5.114115185319176,0.9997241859734174,0.04184236369419583,1.0747825981819328,7.435304112764293e-06,-0.0006192679026930482
48,17532000.0,5.122916650722998,0.9997252549031608,0.04260080899818891,1.1178061243160278,6.39095416016069e-07,-0.0001784699384061846
49,17897250.0,5.0743616391732065,0.999723347477701,0.0432093087798062,1.161649765544438,9.499420221640095e-06,0.00029284319568584577
50,18262500.0,4.973143907227027,0.9997160530272343,0.04356553259856114,1.2065705081786857,1.5818683805903746e-05,0.0007933704498591926
51,18627750.0,4.83159314129738,0.9997087819501589,0.04379788346738455,1.2521312993751097,1.8696905779731742e-05,0.0012677591235909647
52,18993000.0,4.689364613730221,0.9996997268519084,0.04390331048701465,1.2994018215623466,1.8231965743145547e-05,0.0016648873856989006
53,19358250.0,4.583234856754573,0.9996914813612344,0.043798869527931786,1.3459021632379238,1.2846398445193548e-05,0.0018789262225922176
54,19723500.0,4.521533774668441,0.9996890871871702,0.043655038766575144,1.3922671637916983,5.276578635918884e-06,0.0018590614582646586
55,20088750.0,4.529928999767682,0.9996879852719873,0.04327309074009022,1.4388924534571552,2.1705855568025766e-06,0.0015742793905921995
56,20454000.0,4.598332888417533,0.9996925218115386,0.04283067382563393,1.4839587286907232,9.302168740036924e-06,0.0010944123515853315
57,20819250.0,4.6809751797980175,0.9996994484889347,0.04219429302266454,1.5286554282392855,1.190696702791764e-05,0.000533522052485989
58,21184500.0,4.7874722183312155,0.999703972057574,0.04136499408670777,1.5705920573749759,1.1239183531024612e-05,-9.243564927718576e-06
59,21549750.0,4.853301052417474,0.9997092612156447,0.0404275914574655,1.5286542010468676,9.2479018163987e-06,-0.0004901396611458698
60,21915000.0,4.892703799669212,0.9997116970640504,0.03924935478672086,1.4883389370222444,4.552389195603527e-06,-0.0008507069346322033
61,22280250.0,4.905499293113989,0.9997109102165087,0.03791668705288804,1.4496455725754789,8.240669944700983e-07,-0.0011016481667910885
62,22645500.0,4.865317224337942,0.9997103325073443,0.03645118651280283,1.4111225635849367,2.5693235703566274e-06,-0.0012205391095580231
63,23010750.0,4.82675671408943,0.999706886621159,0.034870456479164175,1.3747011809272913,4.853070019285258e-06,-0.0012137005630403954
64,23376000.0,4.7717345600490075,0.9997029465349321,0.03315928352204195,1.340830293413219,4.190263118542138e-06,-0.001078286282577112
65,23741250.0,4.730900312838585,0.9997021683816202,0.0314057251226589,1.3084135630869125,3.126265542866279e-06,-0.0008477451983370861
66,24106500.0,4.714439355920525,0.9996993147842663,0.029535551592246086,1.2815923559418854,7.331267628049829e-07,-0.0005502919500073753
67,24471750.0,4.726768304041038,0.9997004439552961,0.027655640450263443,1.2590300184218666,2.601026279224957e-06,-0.0002571961183061148
68,24837000.0,4.760217980150529,0.9997038863867682,0.02567860866034557,1.2412523569844893,4.180461468108297e-06,3.823838137339544e-06
69,25202250.0,4.812784251557438,0.9997054703085306,0.02371390800968561,1.2342928646519802,4.060670169848236e-06,0.00019027568813424403
70,25567500.0,4.856736561782781,0.9997092280121515,0.021743284425965053,1.2345310648366792,3.05886277243672e-06,0.00030052893299003516
71,25932750.0,4.876707438204417,0.9997107667505164,0.019755742743225713,1.252047011481867,4.879322367027181e-07,0.00033694564943532275
72,26298000.0,4.8909979639837236,0.9997100657487962,0.017886846953073878,1.284964874134916,3.6748500590975167e-06,0.00031175223898178433
73,26663250.0,4.846301764756947,0.9997094491740806,0.01612464964432772,1.3376907217486391,7.280251830453748e-06,0.00024674682838687526
74,27028500.0,4.7945020087997126,0.9997052594887186,0.014620036353623984,1.4206406403617733,1.054689824516736e-05,0.00016239065808524975
75,27393750.0,4.713519759038029,0.9996996987634876,0.013436075424614197,1.5331998306059864,1.0357105309277807e-05,7.25864639342157e-05
76,27759000.0,4.6233644059507695,0.9996958215964269,0.012671208866210358,1.4685038967697568,9.220452871865654e-06,-1.2961646576096466e-05
77,28124250.0,4.565859402242795,0.9996900630627743,0.012486280896507508,1.3104046307458326,4.706475990404029e-06,-8.881650718133814e-05
78,28489500.0,4.53311389318412,0.9996887158368052,0.012861494850971298,1.1541169009955585,2.880435715819534e-06,-0.00015200877094125533
79,28854750.0,4.566247937791485,0.9996918457326797,0.01370079460239909,1.0136011020068838,9.825722276679074e-06,-0.00019662556712588154
80,29220000.0,4.654554601335593,0.9996964062309655,0.015015042922990229,0.9066406371176629,1.5697150784192324e-05,-0.00020162782519707017
81,29585250.0,4.772014446989323,0.999705362410364,0.016539578281347878,0.826287480923243,1.8245019327188066e-05,-0.00015293801625962375
82,29950500.0,4.907268554694999,0.9997128992282727,0.01834871409797564,0.7726808977495979,1.6430945323459035e-05,-5.180908195056549e-05
83,30315750.0,5.030490846737166,0.9997192660101417,0.020184214042653924,0.7417799410840902,1.2250670329847087e-05,8.931179741897735e-05
84,30681000.0,5.1028282310856925,0.9997250870402183,0.022078641938517142,0.72621059022671,4.82827441796778e-06,0.00026318171376682426
85,31046250.0,5.123120770268701,0.999724899551966,0.02403504655722674,0.7283654867674221,4.302849025429977e-06,0.0004415575541774955
86,31411500.0,5.076063273175711,0.9997223309382608,0.025950722043692455,0.7380187729218637,1.2090886512563883e-05,0.0006099133032591306
87,31776750.0,4.953598227691452,0.9997172505923615,0.027884329006501594,0.7564423445062405,1.981536317899969e-05,0.0007539995980246814
88,32142000.0,4.800640130819652,0.9997062754134539,0.02976414042760717,0.781750777071049,2.429173835824606e-05,0.0008396390979662153
89,32507250.0,4.6110116617253425,0.9996953594546054,0.03161637789774768,0.8103012711183654,2.2857355506898132e-05,0.0008173519126304145
90,32872500.0,4.456292223396446,0.9996853691915176,0.033376768296885385,0.8408491923763194,1.649154675032815e-05,0.0006245669999635908
91,33237750.0,4.378964772982608,0.9996783100268833,0.035018893678701264,0.8757450094230721,3.887679334500991e-06,0.00023893919440014385
92,33603000.0,4.388964879191254,0.999680990206632,0.03652672930588413,0.9104251010186968,9.648338873398612e-06,-0.0003045147525282457
93,33968250.0,4.5072503770369075,0.9996879477059836,0.037910662087073096,0.9488597707483161,1.9890944280098434e-05,-0.000861686213181447
94,34333500.0,4.68632849932186,0.9996996217737788,0.03907398950816313,0.9876172576369,2.5433068253386052e-05,-0.0013032578879614597
95,34698750.0,4.867294117521716,0.9997124273020478,0.04015999369903419,1.0285431294337142,2.3739457965444258e-05,-0.0015842439223004627
96,35064000.0,5.032721320365497,0.9997199820452366,0.04101150192482037,1.072357687520331,1.7724839922162696e-05,-0.0016976897172549096
97,35429250.0,5.126228167253065,0.9997259434358324,0.04177734832913524,1.115727571949037,1.0055046562631766e-05,-0.0016752653840722187
98,35794500.0,5.154309250287795,0.9997279176617169,0.04238009083687896,1.1629132685605006,7.493437625554116e-08,-0.001527185210039121
99,36159750.0,5.118654580147755,0.9997245250728725,0.042838970448840503,1.2090597396793972,8.727489568764425e-06,-0.0012735070385916415
100,36525000.0,5.010606150071106,0.9997198320879824,0.04322553546918884,1.255853671422639,1.572630485834433e-05,-0.0009041218989608412
101,36890250.0,4.869726245257158,0.9997112772496195,0.04341262443267945,1.3022353635211625,2.0563318560400053e-05,-0.00040418144258174646
102,37255500.0,4.719318077867665,0.9997009551325735,0.0434406512348913,1.3486837381822268,2.039079921671014e-05,0.00018310909866410018
103,37620750.0,4.5796768135703925,0.9996936580986079,0.04333157392963417,1.3939372015689313,1.6629790991838333e-05,0.0008054913208013268
104,37986000.0,4.496629664410174,0.9996861928147933,0.04300681299949479,1.4392510577770006,9.519549387466026e-06,0.0013388167124014248
105,38351250.0,4.482827657572533,0.9996852498427065,0.04249342300459029,1.483526952398314,5.650035289278226e-07,0.00167469628836061
106,38716500.0,4.523689698081965,0.999689533445482,0.041879846457733357,1.5287879805492792,8.453322199163995e-06,0.0017442637241258847
107,39081750.0,4.625231669733775,0.9996942376829554,0.04100130238738013,1.5688668471560159,1.3135644473815898e-05,0.0015779777022764097
108,39447000.0,4.729254407388221,0.9997022490431934,0.040075640766028986,1.5258138612166783,1.5262046071138147e-05,0.00125887940503724
109,39812250.0,4.82744139724005,0.9997082269112768,0.03891781923430226,1.4814714289681794,1.2965015242247538e-05,0.0008674299161705143
110,40177500.0,4.914798457951146,0.9997118373708985,0.037683333462440446,1.4407494643265908,9.729862057416609e-06,0.00045012583633852
111,40542750.0,4.939809852886686,0.9997152070697615,0.036356106495687435,1.3994375990949557,4.799980835584761e-06,6.555956822836383e-05
112,40908000.0,4.949748632718625,0.9997144182308766,0.03480054795623234,1.361832497673236,6.102475411322167e-07,-0.00027451363358747545
113,41273250.0,4.9106805120629655,0.9997116505166525,0.033206918147872716,1.325775038740666,3.940552022978651e-06,-0.0005500951386706817
114,41638500.0,4.850816614362928,0.9997097332043021,0.03148618693881788,1.2915908943851175,7.076153157288358e-06,-0.0007288682132570969
115,42003750.0,4.786427106410922,0.9997039649186522,0.029682122797017884,1.2623920889496139,7.791151795057683e-06,-0.0008084857483829806
116,42369000.0,4.728392012737042,0.9997006564878588,0.027780852170381808,1.2361973563727038,5.680652136527244e-06,-0.000773588559160402
117,42734250.0,4.69675298601941,0.9996998138439547,0.02587549552116239,1.2149613561738428,2.9450182421112998e-06,-0.0006499302946356176
118,43099500.0,4.700953810149027,0.999698477420633,0.023906089313075897,1.2039911802996233,1.5901363416055985e-07,-0.0004652971162390828
119,43464750.0,4.729321668790549,0.99970133570664,0.021975350470106736,1.201149068419135,3.139870438486927e-06,-0.000268524204998861
120,43830000.0,4.768112297341879,0.999703772392158,0.01997469076249095,1.2104817578704294,3.5082126421555716e-06,-8.768937576199317e-05
121,44195250.0,4.826096157713945,0.9997059673165374,0.01811216081624131,1.2402818282122272,3.0751081579178587e-06,4.9791644780630856e-05
122,44560500.0,4.844624187276551,0.9997090793075702,0.01631262507850799,1.287331601882083,5.472607500966711e-07,0.0001383677883958831
123,44925750.0,4.853026941857605,0.9997083261986179,0.01466586675170664,1.369821104745471,3.416844090629506e-06,0.00017257421966066413
124,45291000.0,4.825018871881777,0.9997063351165024,0.013342346822964967,1.4755131069832064,5.529165842785567e-06,0.00016994945560197124
125,45656250.0,4.758704633484087,0.9997040808206468,0.012339860131036131,1.5209462023030116,8.10882738502527e-06,0.0001367301905435606
126,46021500.0,4.697867953820191,0.9996982388376922,0.01194420368902317,1.3564575323915977,8.153688735415076e-06,8.735280175204625e-05
127,46386750.0,4.620545633469892,0.9996942959326225,0.012039676373744531,1.1861905557823043,4.605884092921656e-06,2.2624840811788147e-05
128,46752000.0,4.587090094879121,0.9996926916338896,0.012752692254339051,1.0354720704112237,3.181034131137025e-08,-5.603108222469752e-05
129,47117250.0,4.598200542981605,0.9996921759627054,0.013903539392435387,0.9156694364120656,6.664732330547895e-06,-0.00015479396508730938
130,47482500.0,4.650614474862452,0.999697250835037,0.015392845704919167,0.8284499196266837,1.215919939899325e-05,-0.0002433713743926506
131,47847750.0,4.751955462303357,0.999702867083188,0.0171062381415288,0.7715015081502145,1.4884989028797603e-05,-0.0003002996128515444
132,48213000.0,4.870803773448084,0.9997096494879695,0.01899470450672461,0.7402749420288179,1.5063582671501922e-05,-0.0003114620135077899
133,48578250.0,4.976857413891257,0.9997177094527963,0.020927757685687436,0.723642277592547,1.123291539169303e-05,-0.0002617804986661653
134,48943500.0,5.051969018816112,0.9997204942744314,0.0229648283053749,0.722808504722503,4.666044653694545e-06,-0.00015662643566425311
135,49308750.0,5.08054516353913,0.9997223116358008,0.024911538899688692,0.7308424817997492,1.9397013902140787e-06,2.984417818294369e-06
136,49674000.0,5.0374547532814855,0.9997215626924738,0.02693071365521836,0.7456142357548354,1.0019012601400868e-05,0.00020371451338914182
137,50039250.0,4.959669001005146,0.9997153241304405,0.028794829309444426,0.7685341650143022,1.688757767337294e-05,0.0004443121787089413
