,t,a,e,I,lon_asc_node,true_anom,arg_peri
0,0.0,0.49643202307576995,0.9997022439385319,2.403415490599342e-05,1.4902742813175314,4.4618705631393255e-06,-4.462354025527291e-06
1,365250.0,0.49235524290717136,0.9996997804391444,0.002272584087708988,0.1436518513585737,1.8407906909598943e-06,-5.1586882375143614e-06
2,730500.0,0.502470670359331,0.9997058192524978,0.004503892436149851,0.18017897968713673,4.215526168597748e-06,1.232588443199883e-05
3,1095750.0,0.5067341208724632,0.9997082928576966,0.006696408653030668,0.22038449489847375,1.3823788746788388e-06,2.3479680613264627e-05
4,1461000.0,0.4976223131143752,0.9997029425030918,0.008845490675169015,0.2612067699310308,4.109072027325348e-06,-7.131157303778809e-05
5,1826250.0,0.49296095442549853,0.9997001331036625,0.010948565343173962,0.3020845607338915,1.1193453187270745e-06,-5.153406016679867e-05
6,2191500.0,0.5012519213213086,0.9997050851536651,0.013002453310708647,0.34340592796099334,3.823417420078529e-06,0.00015516069945234253
7,2556750.0,0.5059131695427234,0.9997077939306044,0.015000104477806054,0.38472516745469826,7.164584749067779e-07,6.769653311882062e-05
8,2922000.0,0.49871908739389703,0.9997035733568778,0.016944066248050456,0.4259528329567735,3.581870546060531e-06,-0.00028104015825271473
9,3287250.0,0.4938864545979727,0.9997006735816486,0.018826671323819596,0.4671767275299615,4.406912054179833e-07,-5.823109214663504e-05
10,3652500.0,0.5001851643234032,0.99970444052477,0.02064920935575635,0.5083355019833302,3.2245248068324917e-06,0.00042186130882989383
11,4017750.0,0.5048389191319949,0.9997071589398012,0.022409353929487542,0.549606190647079,1.4158361765694729e-07,1.518335011883062e-05
12,4383000.0,0.4996736671830912,0.9997041289366377,0.02410322788064102,0.5909496189209129,2.9054097218907718e-06,-0.0005836472798129744
13,4748250.0,0.49509377340530186,0.9997013930204967,0.02572793679310575,0.6322319982749025,1.0612294739374337e-07,7.062970277741222e-05
14,5113500.0,0.4993156320685287,0.9997039127286305,0.027284357324083873,0.673502370694385,2.5094605739377996e-06,0.0007278664688164925
15,5478750.0,0.5035565349191092,0.9997063976706222,0.028770378551592386,0.7147904750082992,3.3159552038661096e-07,-0.00020293444985718662
16,5844000.0,0.5003960984248899,0.9997045358446573,0.030186075650664553,0.7561345163512461,2.104906593829779e-06,-0.0008724475220379984
17,6209250.0,0.49644993025136896,0.9997021898160964,0.031528137337334304,0.7975252146711198,5.120581433503022e-07,0.00036729552615145163
18,6574500.0,0.4986896091003273,0.9997035278121811,0.03279222502021388,0.8389037457477445,1.6850402811134891e-06,0.0009601967257242069
19,6939750.0,0.5021367999958358,0.9997055582407722,0.03398029102102225,0.8802343194922624,6.402680890959025e-07,-0.0005785914362729187
20,7305000.0,0.5008494238591863,0.9997048035672677,0.03509179875929571,0.9216587094263037,1.2557475697966203e-06,-0.001030618431375684
21,7670250.0,0.49789365328315544,0.9997030507073903,0.036123075855684465,0.9630419081921309,7.354146138335403e-07,0.0007913887768711755
