,t,xh,yh,zh,vxh,vyh,vz
0,0.0,0.012313363299715201,0.9999656013719131,-9.81296345725876e-08,-0.7313024047515916,0.6708641299527088,0.12191299406593323
1,365250.0,0.011415184451248192,0.9999754179662985,-9.258027897912262e-08,-0.7168985673428959,0.6864130507497824,0.1208844042146588
2,730500.0,0.01033726101781537,0.9999862626130079,-8.540084783877354e-08,-0.7021477645500589,0.7016659013024922,0.11986419212915844
3,1095750.0,0.009099550492735265,0.9999973706135045,-7.666349623653634e-08,-0.686992189337063,0.7166750137834509,0.11885593251451236
4,1461000.0,0.007729429518498334,1.000007938258576,-6.648016049193119e-08,-0.6714522198307813,0.7314113216511463,0.11786138173368646
5,1826250.0,0.0062583768005862305,1.0000172240209946,-5.500865800406887e-08,-0.6554981995355917,0.745892277850546,0.11688590119731332
6,2191500.0,0.0047182476315405664,1.000024632420051,-4.241481948415284e-08,-0.6390787800096668,0.7601491818825542,0.11593274949434719
7,2556750.0,0.0031527203035837154,1.000029708133887,-2.896985884962318e-08,-0.6221759364247869,0.7741796264778459,0.11500073825649229
8,2922000.0,0.0016013682890535248,1.0000322715474554,-1.4934902462787584e-08,-0.6047545925260817,0.7879901745624992,0.11409996222508718
9,3287250.0,0.00011445588465156401,1.000032382886735,-6.94348169285431e-10,-0.5867181298526839,0.8016299984311858,0.11322569940192909
10,3652500.0,-0.0012612375245517015,1.0000303935383037,1.3357739399444911e-08,-0.5680363119592944,0.8150871764674077,0.11238449133877276
11,4017750.0,-0.0024778220984733273,1.0000268833615094,2.6761935294135103e-08,-0.5486180786934313,0.8283869445883816,0.11158030456995986
12,4383000.0,-0.0034895088200618553,1.000022594798758,3.900828232242794e-08,-0.528353589533895,0.8415554034859578,0.11081006243519545
13,4748250.0,-0.004263700226143532,1.0000182934728556,4.964121711305677e-08,-0.5072025814782861,0.854561375815045,0.11008259932334495
14,5113500.0,-0.004773661897001488,1.000014657728843,5.8182471427387645e-08,-0.4850187375705393,0.8674294925307948,0.10939702301970751
15,5478750.0,-0.005013386868114877,1.0000121248230394,6.428601622987327e-08,-0.46176615597998977,0.8801065254794626,0.10875481446884733
16,5844000.0,-0.00499172257706489,1.0000108449908216,6.770568657596145e-08,-0.4373793564625296,0.8925487108486855,0.10816109299586184
17,6209250.0,-0.004735319556382676,1.0000106737216214,6.835463979963614e-08,-0.4117985613482173,0.9047013053422286,0.10761614040052503
18,6574500.0,-0.004286343602117509,1.0000112522954454,6.629764779930018e-08,-0.3850847507017261,0.9164502838850952,0.10711995214087663
19,6939750.0,-0.0036963789675703656,1.0000121277148117,6.177017419389153e-08,-0.3572010950181855,0.9277265441587714,0.1066791966787476
20,7305000.0,-0.003021448569953084,1.0000128832219688,5.508529854906791e-08,-0.3282570907142649,0.9384050775285593,0.10628915747040883
21,7670250.0,-0.0023180081074032468,1.000013216833326,4.667547498329409e-08,-0.29834333025352805,0.9483799423466678,0.10595446434579993
