,t,xh,yh,zh,vxh,vyh,vz
0,0.0,0.0032414127706891444,1.0033232126395981,-4.506827769589054e-08,-0.7455063649475085,0.6655630254132758,0.03080973766924377
1,365250.0,0.0035027824232554392,1.003306870103888,-8.969567513966158e-08,-0.7451967842508018,0.6659065760293361,0.030881472001771812
2,730500.0,0.0036971949498152768,1.003328960262532,-1.2115228805379677e-07,-0.7470816903299192,0.6637892671106715,0.030894543055659068
3,1095750.0,0.0037760516918742813,1.0033517439709725,-1.3250096626710386e-07,-0.7477145083069988,0.663072825530002,0.030937646599919624
4,1461000.0,0.00367872676325983,1.0033396245036594,-1.1779730004100947e-07,-0.7475991570050531,0.6632026323411363,0.030963859809903606
5,1826250.0,0.003451508664584227,1.003330665301819,-8.325124395880256e-08,-0.7488529164623302,0.6617848695476284,0.031030448589393113
6,2191500.0,0.003159765156443059,1.003348082306881,-3.554600215348712e-08,-0.7505581115901384,0.6598469572637271,0.031097004290947024
7,2556750.0,0.00282715390724283,1.003365852104129,2.087314992828902e-08,-0.7511640718365088,0.659156315621632,0.03110822133029769
8,2922000.0,0.0024850763935750117,1.0033544473453575,7.425270706360742e-08,-0.7519549272661133,0.6582538368403237,0.031148886775532163
9,3287250.0,0.0022239880145288105,1.0033329766569943,1.1307140185180185e-07,-0.7523119252985211,0.6578446831909525,0.03122143924906106
10,3652500.0,0.0021009744302216493,1.0033511395463488,1.3338030796368913e-07,-0.7540386362745846,0.6558640290730257,0.031232756624731694
11,4017750.0,0.0021178365166309695,1.0033777082637323,1.3338905264929669e-07,-0.7552498051571005,0.6544648457234277,0.03128791904449017
12,4383000.0,0.0022624257622526588,1.003375453847755,1.0888990886145387e-07,-0.755405581550291,0.6542840580109354,0.03130750962889555
13,4748250.0,0.0025001413896238293,1.0033601410533453,6.568501157544649e-08,-0.756374977700745,0.6531612249023597,0.03136409176614047
14,5113500.0,0.002823846392290487,1.0033740267604505,1.3679381977519905e-08,-0.757082462711771,0.6523369065456003,0.031423484721876054
15,5478750.0,0.003175685168613144,1.003397470699349,-4.263897914594175e-08,-0.7582607503298813,0.6509633283785132,0.03145861986891578
16,5844000.0,0.0034820298664163356,1.0033919156906521,-9.424775230937974e-08,-0.758689424760378,0.6504615116530927,0.03149414291593569
17,6209250.0,0.003673503434530604,1.0033692359990458,-1.2846148198535933e-07,-0.7589902968109193,0.6501089563615658,0.03154276295517775
18,6574500.0,0.003742460507977628,1.003378331750117,-1.397533695463906e-07,-0.7597943890075649,0.6491667778567163,0.03157182678101166
19,6939750.0,0.003675874814390581,1.0034118918483255,-1.279494208455456e-07,-0.7619380697840852,0.6466461844242413,0.031602844366281004
20,7305000.0,0.0034515610838919473,1.0034151237437983,-9.18881799734963e-08,-0.7627180089483816,0.6457248803389573,0.03163534306338468
21,7670250.0,0.0030969466978488917,1.0033991309587431,-3.749747077029534e-08,-0.763947567156499,0.6442712404103482,0.03164858228306728
22,8035500.0,0.00272409396281525,1.0034027773096428,2.177697483249539e-08,-0.7652654074320966,0.6427027862153961,0.031724747806505936
23,8400750.0,0.002403892523139015,1.0034327807373573,7.598762639993147e-08,-0.7669033532595156,0.640746074846324,0.03173760674559896
24,8766000.0,0.002130398723734315,1.003437349405045,1.1823576585967052e-07,-0.768781165966976,0.6384912783905526,0.031763792990239764
25,9131250.0,0.0019666365906501914,1.0034131249867169,1.405143596442197e-07,-0.7689795056111038,0.6382528025993383,0.03179925108922695
26,9496500.0,0.001965992645294016,1.0034109655295005,1.3896150935896046e-07,-0.7697122413305731,0.6373682557611788,0.031825922746134536
27,9861750.0,0.002124713910596329,1.003445933096697,1.1608425037158806e-07,-0.7714192400397543,0.6352978426896486,0.03186011123567806
28,10227000.0,0.0023878585052789685,1.0034577456471199,7.338709437553717e-08,-0.7723897996455306,0.6341162062020042,0.03186870328500703
29,10592250.0,0.002721819476306997,1.0034403319881833,1.595601282995156e-08,-0.7728119422162859,0.6336026567534635,0.03185647993386634
30,10957500.0,0.0030934211108950174,1.0034395123208506,-4.5143648975346703e-08,-0.7735002168002082,0.6327574637627327,0.03193724385999794
31,11322750.0,0.0034300127746017856,1.0034640473287386,-9.763219641535197e-08,-0.7741664871530299,0.6319395713645689,0.03194049296197967
32,11688000.0,0.0036422989434425532,1.003480602316563,-1.3264814282745105e-07,-0.7762885079040343,0.6293304575693386,0.031928287669037554
33,12053250.0,0.003705927349841712,1.0034521229181481,-1.4532229977202747e-07,-0.7759645397613957,0.6297287343828195,0.0319765036555969
34,12418500.0,0.0036104957218574974,1.003445575120339,-1.314987615504412e-07,-0.7767840046407262,0.6287178571534797,0.03198205652821034
35,12783750.0,0.0033853319343283683,1.0034751236495356,-9.475493265785024e-08,-0.7785535940418505,0.6265210588317062,0.0320423631687606
36,13149000.0,0.0030644268784367637,1.003495639834077,-4.18724007934873e-08,-0.7794389171300945,0.625420991525906,0.03199693914434385
37,13514250.0,0.002669912321140889,1.003481194394221,1.7858981952934782e-08,-0.7807443310314928,0.6237921331283177,0.032007616111246376
38,13879500.0,0.0022901441568346946,1.0034687329860328,7.638583971511628e-08,-0.7811494560373081,0.6232831526504677,0.03207611862891913
39,14244750.0,0.0020150269950780894,1.003491185634722,1.217257699699707e-07,-0.7824456690314019,0.62165537453478,0.03206984128869107
40,14610000.0,0.0018711079735967094,1.0035097380061588,1.449806330558645e-07,-0.7839944935221513,0.6197016421160021,0.032059302366266036
41,14975250.0,0.0018574459039180928,1.0034885564534766,1.4389858894001342e-07,-0.7838975108156884,0.6198246906970809,0.032082869575874313
42,15340500.0,0.001988970682884858,1.0034736101537485,1.1928542367217395e-07,-0.7845568774200543,0.618990149918035,0.03209675910222474
43,15705750.0,0.0022822487042534383,1.0035006426702155,7.48181625477772e-08,-0.7857205583956105,0.6175075080540154,0.03215518660948543
44,16071000.0,0.002661258151412423,1.0035211059180213,1.7373959031115197e-08,-0.785461564416864,0.6178369367839635,0.03211483949153262
45,16436250.0,0.003014838843131461,1.003512995110607,-4.1511576763068734e-08,-0.7864496400924328,0.6165787468655232,0.032117559007186124
46,16801500.0,0.0033419851975811615,1.0034935156656086,-9.532980033822629e-08,-0.7861343844579946,0.6169763178921691,0.03220424117211236
