,t,a,e,I,lon_asc_node,true_anom,arg_peri
0,0.0,2.522620579752849,0.9996952535384713,0.022754795264228887,1.3872689615547984,1.1668463867259773e-05,-0.00028847829834292957
1,365250.0,2.722363594993173,0.9997175478762549,0.022475400957451836,1.355153522205327,4.845399641936945e-06,0.00048316940801189286
2,730500.0,2.61330343572796,0.9997059544786253,0.022290692955446535,1.3199958448818063,1.5185896526220193e-05,1.2513581884219347e-05
3,1095750.0,2.472431155440349,0.9996892028239858,0.022260440122586097,1.2847651318244724,5.2547360663505675e-06,-0.00045658218335467343
4,1461000.0,2.6890214968821,0.9997142452294937,0.022344058562088306,1.2490080618693842,1.2142819892397801e-05,0.00035117846236345086
5,1826250.0,2.6867138479409887,0.9997140540649924,0.022568650266967447,1.2148133592616275,1.2700466696090209e-05,0.00026723247675489696
6,2191500.0,2.463716196261004,0.9996882069921244,0.022899199613976375,1.1831514301047055,4.93332961319221e-06,-0.0005206797623427183
7,2556750.0,2.620053048698167,0.9997069243818684,0.02336089917234903,1.1537685885423048,1.6709795163559345e-05,0.0001515533359525556
8,2922000.0,2.7395901944704972,0.9997196179997335,0.02390359074878385,1.1292297227761587,5.852643344045187e-06,0.0004922346661666756
9,3287250.0,2.506085557447261,0.9996936102956301,0.024532035880206738,1.1078074429131686,1.4167205285421839e-05,-0.00045246576340407513
10,3652500.0,2.5346228021560746,0.9996970255826154,0.02521949558433417,1.0916954654445827,1.585808520480913e-05,-0.00013861391812794896
11,4017750.0,2.7533840013006667,0.9997211463664003,0.025944774927844805,1.079419637328927,3.1375624460615625e-06,0.0006673084614732817
12,4383000.0,2.587891431827865,0.9997032361334264,0.02670477143830002,1.0726697911052547,1.7631089072032544e-05,-0.00024095540329408714
13,4748250.0,2.4643095732546825,0.9996884250261394,0.027479648706078583,1.0696041376353629,8.588127718341511e-06,-0.0004974210276710771
14,5113500.0,2.717118129287327,0.9997174781553753,0.028266302065843605,1.0709803771211381,1.1380667649467292e-05,0.0007516655244312718
15,5478750.0,2.676357072192619,0.9997130543914162,0.029053034482505073,1.0762610594447541,1.4774901809079153e-05,6.952416662183171e-05
16,5844000.0,2.448049695968469,0.999686346717267,0.02983057523312755,1.0842174608286588,2.477649212039552e-06,-0.0008309426722642862
17,6209250.0,2.64252504272777,0.999709416590427,0.03057019437406997,1.0950720505184888,1.6341841365952987e-05,0.0007102516536622416
18,6574500.0,2.7340439414647477,0.9997191698116321,0.031314003795958854,1.1085862533259194,7.8174815484659e-06,0.00042454026042267957
19,6939750.0,2.4906235305506055,0.9996916326051308,0.03198283467200427,1.1238670665950001,1.1824806988948275e-05,-0.001030757972264286
20,7305000.0,2.5544557825376955,0.9996992291004646,0.0326215065605095,1.1405808938622832,1.582909143462348e-05,0.0004879076609009445
21,7670250.0,2.7456259159150322,0.9997202540288309,0.03317915295389354,1.1589282118324569,5.051655064149547e-07,0.0007745984476010966
22,8035500.0,2.5692875094319283,0.9997009276925977,0.033664439054998926,1.178062866428791,1.5424924206642484e-05,-0.00101439898776802
23,8400750.0,2.492338479237371,0.9996916710380491,0.034069856749284845,1.1988453876248624,1.0025853942162037e-05,8.055742831724294e-05
24,8766000.0,2.7113670170637327,0.9997165143085212,0.034379640294087084,1.2202308158760542,7.72530267943693e-06,0.0010468618631390928
25,9131250.0,2.642055183476116,0.9997091128700938,0.034622579063787115,1.2426952538013696,1.3688888278694933e-05,-0.0008051132230469229
26,9496500.0,2.4792140626652635,0.99968988705272,0.03476612468080987,1.265945976546842,1.416944261995855e-06,-0.00040804869950951904
27,9861750.0,2.6542963574359733,0.9997102818893929,0.03484865915666109,1.2892430216549084,1.192360565238883e-05,0.0011914382259362438
28,10227000.0,2.6864015391815927,0.9997137685474254,0.03483520955488669,1.312562174671608,8.736307119952348e-06,-0.00047515576714382514
29,10592250.0,2.5038161849046223,0.9996928171472189,0.03475753808120091,1.3363884991588644,5.784769853845398e-06,-0.0008305174711585124
30,10957500.0,2.596690474120163,0.99970375969259,0.0345871687246172,1.3595304528311063,1.2163289701047824e-05,0.001152745798749598
31,11322750.0,2.697907256248484,0.9997146920396418,0.03434772887228301,1.3819441894452622,3.1105222979430454e-06,-8.69233722163051e-05
32,11688000.0,2.5457402961811275,0.9996977243654661,0.03402108290741055,1.404006940641704,9.2396405855584e-06,-0.0010592166596295556
33,12053250.0,2.558929475149769,0.9996992513279489,0.03362251050425791,1.4246012549001046,9.504923717698859e-06,0.0009162175771855274
34,12418500.0,2.688194306083408,0.9997136418855104,0.03314404554088388,1.4447080747296774,1.5517859762050803e-06,0.00028422042906040197
35,12783750.0,2.5820046730744624,0.9997018616701566,0.032599051086025795,1.462969264657989,9.585120831870455e-06,-0.0010698987058835674
36,13149000.0,2.539290240264811,0.9996968222001759,0.03200121252481788,1.4800826817781827,5.720540494748976e-06,0.0005399007716438769
37,13514250.0,2.672323399953436,0.9997119305686867,0.031340977284794756,1.4950766206514818,4.232528433547843e-06,0.0005671482495128482
38,13879500.0,2.61007172143055,0.9997049794110381,0.030651410037181134,1.5078729141128502,8.459494734622364e-06,-0.0009021388422081088
39,14244750.0,2.5303884090622866,0.9996957218406006,0.029912406709381254,1.5177812689507626,2.783273826664703e-06,0.0001355717409047651
40,14610000.0,2.6546171973348116,0.9997099938919037,0.029144695739051634,1.5252815617503253,5.803993681092374e-06,0.0007109509994685779
41,14975250.0,2.631843303716562,0.9997074560335949,0.028346822008047837,1.5294630333132826,7.635012331721707e-06,-0.0006166291299689872
42,15340500.0,2.5241172038302118,0.9996949005570158,0.02754483545675815,1.5298812174840104,4.427958136505868e-07,-0.0002052591163413565
